time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
56.04192,-0.09959535,0.2544896,-0.02821268,-0.0769517,0.2443634,0.03510109,-0.07332469,0.241446,0.07410709,-0.06846413,0.2454135,0.1004375,-0.09057885,0.2364959,0.1119719,-0.2001831,0.4128032,-0.2593023
56.06874,-0.09947176,0.2543628,-0.02807174,-0.0768005,0.2444163,0.03525629,-0.07324313,0.2413738,0.07425836,-0.06860931,0.2450429,0.1005962,-0.09116013,0.2365379,0.1124707,-0.2002535,0.4127822,-0.2590209
56.10276,-0.09926546,0.2545422,-0.02846986,-0.0765278,0.2446938,0.03486462,-0.07315832,0.2412113,0.0738145,-0.06902516,0.2440261,0.1001763,-0.09163985,0.2365227,0.1126331,-0.2002278,0.4130881,-0.2593811
56.13819,-0.09936544,0.254777,-0.02893697,-0.07659258,0.2449265,0.03438995,-0.07331297,0.2413722,0.0733342,-0.0693715,0.243887,0.09973263,-0.09240966,0.2368122,0.1123332,-0.200335,0.4133348,-0.2598718
56.17588,-0.09961968,0.2548364,-0.0292019,-0.07678245,0.2449789,0.03409626,-0.073555,0.2412098,0.07304548,-0.06974612,0.2431616,0.09948709,-0.0928515,0.2373617,0.1120346,-0.2005502,0.4133881,-0.26013
56.20781,-0.09998088,0.255125,-0.02959356,-0.07706849,0.2451813,0.03365063,-0.07380694,0.2411961,0.07256971,-0.07006973,0.2427086,0.0990512,-0.09331804,0.2379127,0.1120242,-0.2008442,0.413637,-0.2604863
56.23551,-0.1001933,0.2553148,-0.02988255,-0.07726107,0.2454372,0.03334605,-0.07404988,0.2414189,0.07227165,-0.07059426,0.2425616,0.09884761,-0.09352142,0.2382179,0.1116346,-0.20104,0.4136973,-0.2607779
56.2575,-0.1003988,0.2553685,-0.03014739,-0.07746004,0.2456198,0.03307477,-0.0742868,0.2414053,0.0719972,-0.07098025,0.2420026,0.09864001,-0.09371054,0.2386504,0.1114307,-0.2012086,0.4136783,-0.2609957
56.28193,-0.1005219,0.2554422,-0.0302766,-0.07760607,0.2458153,0.03295647,-0.07442778,0.2414546,0.07188216,-0.07112625,0.2418481,0.09857671,-0.09390367,0.2389437,0.1112741,-0.2013097,0.4136877,-0.2611073
56.30165,-0.1005639,0.2554422,-0.03038623,-0.0776661,0.24596,0.03285937,-0.07450292,0.2413997,0.0718006,-0.07128551,0.2414282,0.09858833,-0.09404033,0.2391816,0.1112413,-0.2013561,0.413627,-0.2612024
56.31816,-0.1006058,0.255428,-0.03050913,-0.07771572,0.2460598,0.03274627,-0.07457441,0.2413454,0.07172785,-0.07142513,0.2411152,0.09862354,-0.09406786,0.2395559,0.1114075,-0.2013932,0.4135689,-0.261324
56.33894,-0.1007938,0.2553711,-0.03078341,-0.0779333,0.2461575,0.03250226,-0.07491744,0.2411945,0.07164664,-0.07200868,0.2404036,0.09878843,-0.09412412,0.239851,0.1115435,-0.2015488,0.4135004,-0.2616341
56.36115,-0.1009664,0.2551664,-0.03102292,-0.07815368,0.2460764,0.0322933,-0.07525527,0.2409721,0.07161943,-0.07259423,0.2397455,0.09895837,-0.09467222,0.2405554,0.1118918,-0.2016645,0.4133673,-0.2618402
56.38007,-0.101071,0.2551087,-0.03124007,-0.07828891,0.2461478,0.03209607,-0.0754452,0.2408078,0.07147428,-0.07288109,0.2391747,0.09886049,-0.09529475,0.2407226,0.1120286,-0.2017265,0.4133279,-0.2620282
56.39998,-0.1010372,0.2548868,-0.03133771,-0.07828678,0.2460987,0.0320208,-0.07549157,0.2405901,0.07147735,-0.0729644,0.2388031,0.09895598,-0.0957833,0.2409979,0.1120301,-0.2016577,0.4131594,-0.2620689
56.41495,-0.1010711,0.2547334,-0.03147898,-0.07835522,0.2460494,0.03190028,-0.07557264,0.2404442,0.07144093,-0.07302906,0.2385871,0.09901766,-0.09598978,0.2411136,0.1121555,-0.201639,0.4130819,-0.2621717
56.43174,-0.101178,0.2545579,-0.03171714,-0.07848922,0.2459555,0.03168053,-0.07568492,0.2402923,0.07134125,-0.07306433,0.2384508,0.09906776,-0.09622298,0.2412633,0.1122477,-0.2016689,0.4129916,-0.2623813
56.45302,-0.1013848,0.2541068,-0.03196715,-0.07873706,0.2457144,0.03145843,-0.07585927,0.2400219,0.07125314,-0.07312778,0.2381719,0.09903706,-0.09645312,0.2414128,0.112316,-0.201715,0.412599,-0.2625675
56.47734,-0.1013763,0.2541713,-0.03226906,-0.0787868,0.2459566,0.03118813,-0.07598633,0.2401032,0.07104874,-0.07333093,0.2380936,0.09893236,-0.09710753,0.2411898,0.11221,-0.2014729,0.4126799,-0.2629992
56.4989,-0.1014354,0.2542022,-0.03250038,-0.07887323,0.2460577,0.03096875,-0.07617494,0.2401643,0.07091472,-0.07362572,0.2381205,0.09891501,-0.09724183,0.2415042,0.1119636,-0.2013758,0.4126088,-0.2633385
56.52581,-0.1014616,0.2540987,-0.03289642,-0.07892767,0.2461252,0.0305827,-0.07661286,0.2402021,0.07062528,-0.07440289,0.2380646,0.09878819,-0.09740704,0.2415462,0.1118268,-0.201172,0.4123226,-0.2638544
56.55198,-0.1014128,0.2538399,-0.0332913,-0.07892811,0.2461346,0.03021388,-0.07670439,0.2400166,0.07034177,-0.07454138,0.2375063,0.09860485,-0.0977052,0.2416559,0.1114741,-0.2010742,0.4120162,-0.2642015
56.57515,-0.1012986,0.2534241,-0.03374603,-0.07884362,0.2460668,0.02978338,-0.07606976,0.2391542,0.06991756,-0.07328136,0.2357522,0.09824934,-0.09792357,0.241809,0.1112414,-0.2009798,0.4117988,-0.2644351
56.59855,-0.1012383,0.2530347,-0.0339399,-0.07878782,0.245873,0.02960399,-0.07573496,0.2386955,0.06971748,-0.07272046,0.2351329,0.09806318,-0.09815242,0.2424113,0.1111597,-0.2009266,0.4117096,-0.2644188
56.6274,-0.1012927,0.2524561,-0.03443265,-0.07889352,0.2454548,0.02916446,-0.07529946,0.2377789,0.06922624,-0.07177319,0.2338393,0.09757701,-0.09809861,0.2426341,0.1111258,-0.200754,0.4119843,-0.2646239
56.65195,-0.1015359,0.2522592,-0.03481738,-0.07912517,0.2453697,0.02877813,-0.0754769,0.2367992,0.0684061,-0.07194444,0.2321645,0.09650514,-0.09821191,0.2425017,0.1109734,-0.2006189,0.4129441,-0.2643812
56.67978,-0.1020648,0.2522884,-0.03552023,-0.07965218,0.245453,0.02806655,-0.07594718,0.2363315,0.06745158,-0.07252199,0.2311756,0.09555123,-0.09893212,0.2426679,0.1104562,-0.2006565,0.4142745,-0.2643793
56.71658,-0.1023785,0.2526852,-0.03579286,-0.07995637,0.2459797,0.02777904,-0.07634328,0.2364905,0.06698234,-0.07294164,0.2310905,0.095095,-0.1003105,0.2430756,0.1098271,-0.2006603,0.4146249,-0.264724
56.74556,-0.1026996,0.2532145,-0.03625761,-0.08033698,0.2467759,0.02735246,-0.07677913,0.2368281,0.06643707,-0.07333205,0.2310265,0.09456278,-0.1014809,0.2441489,0.1095645,-0.2006195,0.4147576,-0.2655487
56.77219,-0.1027908,0.2536797,-0.03661457,-0.08044177,0.247242,0.02699156,-0.07680868,0.2361994,0.06550356,-0.07302728,0.2297674,0.09335171,-0.1025048,0.2460682,0.109339,-0.2002319,0.414394,-0.2666452
56.79829,-0.1028648,0.2541133,-0.0367405,-0.08052006,0.247678,0.02685242,-0.0767846,0.2361812,0.06502803,-0.0727663,0.2295271,0.09269416,-0.1025802,0.2466815,0.1087058,-0.1999711,0.4138331,-0.2674788
56.82806,-0.1029764,0.2547824,-0.03687412,-0.08061779,0.2482867,0.02668515,-0.07676934,0.2364592,0.06463867,-0.07260076,0.2296668,0.09221888,-0.1026931,0.2473045,0.1083655,-0.1996875,0.4127406,-0.2687581
56.86491,-0.1029789,0.2551109,-0.03701171,-0.08062223,0.2486028,0.02653111,-0.07664473,0.2366345,0.06435238,-0.07235122,0.2297906,0.09185825,-0.1028179,0.2482817,0.1081194,-0.1996368,0.4120752,-0.2694887
56.90207,-0.1029705,0.2553593,-0.03713052,-0.08062238,0.248831,0.02640059,-0.07654556,0.2367962,0.06416465,-0.07216725,0.2299447,0.09166454,-0.102889,0.24864,0.1078888,-0.199545,0.4111188,-0.2703348
56.92751,-0.1029615,0.2554141,-0.03718582,-0.08061754,0.2488356,0.02633473,-0.0765046,0.2367836,0.06409666,-0.07210285,0.2299419,0.09160787,-0.1028467,0.2488621,0.1077504,-0.199574,0.4103113,-0.2708703
56.95276,-0.1028897,0.2552696,-0.03727512,-0.08055966,0.2486754,0.02624127,-0.07640908,0.2365509,0.06399598,-0.07197691,0.2296642,0.0915165,-0.1026937,0.2487334,0.1077074,-0.1995744,0.4092203,-0.2714751
56.97794,-0.1028585,0.2550568,-0.03733613,-0.08054655,0.2484512,0.02617899,-0.0763579,0.2363268,0.06393044,-0.07187453,0.2295118,0.09145302,-0.1024442,0.2483457,0.1076665,-0.1995741,0.40792,-0.2721547
57.00703,-0.1028189,0.2548514,-0.03724988,-0.08051241,0.2482416,0.02626342,-0.07628495,0.2361714,0.0640192,-0.07176626,0.229456,0.09154304,-0.1023296,0.2479527,0.1076433,-0.1995451,0.407186,-0.2723686
57.02828,-0.1027863,0.2546733,-0.03714507,-0.08048218,0.2480555,0.02636616,-0.07626031,0.236105,0.06416033,-0.0717549,0.2295278,0.09171594,-0.1022736,0.2476554,0.1077424,-0.1995004,0.4065656,-0.2725249
57.04556,-0.1027263,0.2544895,-0.03696361,-0.08042695,0.2478692,0.02654552,-0.07621145,0.2360369,0.06439096,-0.07172786,0.2295547,0.09197288,-0.1022598,0.2474923,0.1078839,-0.1994116,0.4058334,-0.2726686
57.06896,-0.1026274,0.2542596,-0.0365778,-0.08031878,0.2476227,0.02692056,-0.07616654,0.2361218,0.06491107,-0.07183164,0.229917,0.09259879,-0.1022689,0.2472984,0.1081195,-0.1993092,0.4049673,-0.2726337
