time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
1.964048,-0.1191863,0.2996537,-0.008261967,-0.1206078,0.3037292,0.04846351,-0.125807,0.3043595,0.07451747,-0.126799,0.3069488,0.0948422,-0.1037497,0.2869247,0.13279,-0.1814442,0.4944903,-0.2082705
1.984445,-0.1207006,0.299493,-0.008631006,-0.1220701,0.3038468,0.0480392,-0.1271329,0.3049422,0.07420059,-0.1277519,0.3083235,0.09431338,-0.09715929,0.2919543,0.1318515,-0.1840754,0.4913183,-0.2111265
2.005168,-0.1220209,0.2995795,-0.008828085,-0.1233964,0.3038139,0.04784066,-0.128106,0.3046205,0.07405158,-0.1283148,0.307871,0.09403709,-0.09431189,0.2933919,0.1311008,-0.1864397,0.4890065,-0.2133683
2.033661,-0.1255565,0.2980673,-0.009290711,-0.1285516,0.3012592,0.04738488,-0.1318624,0.3029591,0.07375132,-0.1301747,0.3078856,0.0931499,-0.09232252,0.2980313,0.1274069,-0.190893,0.4842652,-0.2168437
2.055996,-0.1311746,0.2974761,-0.009831875,-0.1361537,0.2996609,0.04672837,-0.1364911,0.3045041,0.07319062,-0.1313574,0.3128082,0.09077457,-0.09899539,0.3036387,0.1229148,-0.1973957,0.4798078,-0.2202015
2.081806,-0.1379872,0.2982548,-0.00954884,-0.1448875,0.2982257,0.04680325,-0.1441108,0.303912,0.07321358,-0.1379072,0.3133726,0.08989288,-0.1081464,0.3090437,0.1192928,-0.2059396,0.4780694,-0.2212167
2.101019,-0.1484763,0.2961629,-0.008667899,-0.1593803,0.2922286,0.04700257,-0.1573474,0.2984165,0.07371641,-0.1494178,0.3083647,0.08980148,-0.1251437,0.3049101,0.117983,-0.2167189,0.4764602,-0.2199645
2.135738,-0.1619662,0.2943465,-0.004846736,-0.1787347,0.2898994,0.04885443,-0.1788201,0.2966931,0.0750026,-0.1714867,0.3069548,0.09032194,-0.1473572,0.30274,0.1165255,-0.2175128,0.473963,-0.2151341
2.164067,-0.1754436,0.2903935,-0.004306098,-0.1978667,0.2855624,0.04685912,-0.2030114,0.2919686,0.07167455,-0.1990822,0.3016877,0.08840275,-0.1768027,0.2979426,0.117895,-0.2227728,0.4668058,-0.2136772
2.189364,-0.1885362,0.2866844,0.004081287,-0.2162087,0.280317,0.05241857,-0.217822,0.2879592,0.07738378,-0.2081281,0.2990365,0.08961572,-0.1914241,0.2949042,0.1085675,-0.2286662,0.4598757,-0.2110333
2.212306,-0.1994283,0.2873618,0.007605743,-0.2287099,0.2803786,0.05509124,-0.2285246,0.2885129,0.08017796,-0.2170086,0.2992861,0.09093045,-0.2011462,0.2955118,0.1056499,-0.2327478,0.458279,-0.2116265
3.871293,-0.1774043,0.3090691,-0.02861177,-0.199602,0.2988067,0.02352169,-0.203146,0.2998573,0.0511139,-0.1983026,0.3031843,0.06958228,-0.1836259,0.2837514,0.1030269,-0.251111,0.5084959,-0.2187558
4.174889,-0.1005263,0.3279155,-0.02868876,-0.1031816,0.3323882,0.03190004,-0.112358,0.32967,0.05866473,-0.1168681,0.3292248,0.08036798,-0.08498656,0.3337231,0.1219806,-0.1862947,0.504337,-0.2600631
4.235877,-0.09396975,0.3221476,-0.02744917,-0.09590951,0.3270976,0.03314195,-0.104728,0.3245239,0.05981804,-0.1095024,0.3241109,0.08122693,-0.07912292,0.3285668,0.1232094,-0.1912847,0.4884433,-0.2633423
4.280938,-0.1004572,0.3193358,-0.02794917,-0.1019209,0.3235475,0.03248785,-0.1115549,0.3200233,0.05915778,-0.1168138,0.3189967,0.08055995,-0.08217289,0.3225514,0.1210932,-0.1897171,0.4825853,-0.2693316
